사망인명피해수,화재발생시,현장안전센터거리,시간단위기온,시간단위풍속,시간단위가시거리,재산피해액,실효습도,전기사용량(KWh),가스사용량(KWh)
0,11,1,-2.3,1.0,2000,385,40.968417,27981.56535650656,22934.7519186684
0,19,2,-1.8,3.1,2000,1630,40.968417,27981.56535650656,22934.7519186684
0,18,1,1.2,2.2,2000,13,51.318363000000005,27981.56535650656,22934.7519186684
0,16,2,7.1,2.7,1331,107,52.430868,27981.56535650656,22934.7519186684
0,2,1,1.4,1.7,1177,0,52.16314800000001,27981.56535650656,22934.7519186684
0,17,1,9.6,2.7,1164,293,54.281955,27981.56535650656,22934.7519186684
0,15,2,-2.3,1.9,2000,5967,42.427455,27981.56535650656,22934.7519186684
0,12,1,-6.1,2.6,1821,9,44.98199700000001,27981.56535650656,22934.7519186684
0,12,1,-3.6,2.7,1849,1093,52.768755000000006,27981.56535650656,22934.7519186684
0,12,2,1.5,3.1,2000,874,39.042129,27981.56535650656,22934.7519186684
0,18,2,4.1,2.5,2000,118134,39.042129,27981.56535650656,22934.7519186684
0,15,4,0.0,4.3,2000,241,48.48731700000001,27981.56535650656,22934.7519186684
0,16,1,-1.3,5.4,2000,3567,48.48731700000001,27981.56535650656,22934.7519186684
0,0,1,-9.7,7.1,2000,488,42.71922,27981.56535650656,22934.7519186684
0,23,2,5.8,1.3,2000,1873,44.39029800000001,27981.56535650656,22934.7519186684
2,16,2,-2.5,4.3,2000,22073,46.3092,27981.56535650656,22934.7519186684
0,8,1,-5.6,0.8,2000,448,48.01991400000001,27981.56535650656,22934.7519186684
0,20,2,9.1,1.5,2000,207,47.477727,27981.56535650656,22934.7519186684
0,2,1,5.8,4.3,2000,204,32.93442,27981.56535650656,22934.7519186684
0,19,2,12.0,3.2,835,3125,47.553057,27981.56535650656,22934.7519186684
0,19,1,10.3,3.0,1568,5007,48.850575,27981.56535650656,22934.7519186684
0,16,1,14.6,2.3,1140,3,52.665774,27981.56535650656,22934.7519186684
0,11,1,8.5,4.4,2000,393,51.26163,27981.56535650656,22934.7519186684
0,15,1,17.8,2.0,1712,16,44.398962,27981.56535650656,22934.7519186684
0,19,2,14.2,1.7,1393,9976,44.398962,27981.56535650656,22934.7519186684
0,11,3,12.4,4.0,1467,30,60.17371500000001,27981.56535650656,22934.7519186684
0,23,1,18.4,2.4,2000,128,32.991639,27981.56535650656,22934.7519186684
0,12,2,14.9,2.9,165,15,44.19291900000001,27981.56535650656,22934.7519186684
0,11,0,16.9,2.8,2000,5,44.49699,27981.56535650656,22934.7519186684
0,20,2,10.6,3.5,2000,163,50.620425,27981.56535650656,22934.7519186684
1,12,2,17.1,2.6,2000,1996,44.354742,27981.56535650656,22934.7519186684
0,22,3,12.3,1.7,2000,1311,57.763734000000014,27981.56535650656,22934.7519186684
1,18,1,19.8,3.7,2000,4906,50.280597,27981.56535650656,22934.7519186684
0,12,1,27.2,1.6,2000,445,45.24314699999999,27981.56535650656,22934.7519186684
0,14,3,23.1,2.7,1996,236,67.551159,27981.56535650656,22934.7519186684
0,19,1,26.5,2.8,2000,177,59.843994,27981.56535650656,22934.7519186684
0,2,2,17.4,2.8,2000,242,58.88179800000001,27981.56535650656,22934.7519186684
0,22,2,20.7,1.7,1115,195,60.734685,27981.56535650656,22934.7519186684
0,14,1,24.1,2.0,2000,258,57.935598,27981.56535650656,22934.7519186684
0,0,2,25.9,2.0,2000,102,59.18694300000001,27981.56535650656,22934.7519186684
0,3,1,24.1,1.8,2000,1386,60.16834200000002,27981.56535650656,22934.7519186684
1,14,2,35.6,3.2,2000,6307,51.034074,27981.56535650656,22934.7519186684
0,15,2,34.2,3.0,2000,160,55.789575000000006,27981.56535650656,22934.7519186684
0,8,1,27.4,1.6,1954,108,60.542232000000006,27981.56535650656,22934.7519186684
0,16,1,26.8,3.0,1500,3650,58.237608,27981.56535650656,22934.7519186684
0,18,1,26.3,2.5,2000,487,73.165293,27981.56535650656,22934.7519186684
0,1,1,19.5,1.2,2000,37995,64.071837,27981.56535650656,22934.7519186684
0,1,2,21.5,0.4,2000,9,69.36606300000001,27981.56535650656,22934.7519186684
0,17,1,19.7,3.5,1827,20,73.044795,27981.56535650656,22934.7519186684
0,19,3,10.9,3.1,2000,25981,50.90668500000001,27981.56535650656,22934.7519186684
0,18,1,14.8,2.1,2000,310,54.766809000000016,27981.56535650656,22934.7519186684
0,15,4,21.1,2.1,2000,2310,57.367488,27981.56535650656,22934.7519186684
0,16,4,16.0,3.1,641,1636,61.60638899999999,27981.56535650656,22934.7519186684
0,7,2,4.0,0.5,2000,50,50.673552,27981.56535650656,22934.7519186684
0,12,0,9.7,1.5,1968,24,47.27340000000001,27981.56535650656,22934.7519186684
0,14,4,12.6,0.9,2000,38,47.27340000000001,27981.56535650656,22934.7519186684
0,6,1,2.7,2.5,2000,81,50.81262000000001,27981.56535650656,22934.7519186684
0,13,2,8.7,2.0,671,206,64.651749,27981.56535650656,22934.7519186684
0,21,2,6.8,1.1,1158,9196,56.544498,27981.56535650656,22934.7519186684
0,9,1,-1.3,2.9,2000,45,51.742443,27981.56535650656,22934.7519186684
0,7,1,-6.6,1.9,2000,948,50.10751500000001,27981.56535650656,22934.7519186684
0,15,2,8.3,3.6,305,51,56.26225,42438.10306030603,56661.654144675565
0,19,2,-0.1,0.6,1131,11,33.905892,42438.10306030603,56661.654144675565
1,2,2,-10.9,2.1,969,19138,47.998032,42438.10306030603,56661.654144675565
0,1,2,-8.2,1.9,2000,30,44.10291900000001,42438.10306030603,56661.654144675565
0,14,2,5.6,2.2,1615,50,43.27068,42438.10306030603,56661.654144675565
0,13,1,2.8,3.4,1989,92,45.334404000000006,42438.10306030603,56661.654144675565
0,16,1,11.6,4.2,1599,795,39.957279,42438.10306030603,56661.654144675565
1,9,1,8.0,0.7,687,35830,31.717935,42438.10306030603,56661.654144675565
0,12,1,11.4,3.0,872,289,32.861763,42438.10306030603,56661.654144675565
0,23,1,5.9,2.0,2000,345,50.282604000000006,42438.10306030603,56661.654144675565
0,8,1,9.7,3.0,165,6777,54.566133,42438.10306030603,56661.654144675565
0,6,1,9.3,1.9,2000,149,29.55967500000001,42438.10306030603,56661.654144675565
0,11,1,13.1,4.6,1910,50,29.55967500000001,42438.10306030603,56661.654144675565
0,16,1,22.4,4.5,1723,20,42.810924,42438.10306030603,56661.654144675565
0,6,1,16.2,1.7,1583,60,49.63833,42438.10306030603,56661.654144675565
0,0,1,9.9,1.6,1755,30,45.481545,42438.10306030603,56661.654144675565
0,16,3,23.5,4.1,2000,691,39.263304000000005,42438.10306030603,56661.654144675565
0,12,1,25.4,1.7,974,20,40.465089,42438.10306030603,56661.654144675565
0,15,1,27.7,1.3,764,2021,40.465089,42438.10306030603,56661.654144675565
0,17,1,23.8,3.5,1777,30,35.812857,42438.10306030603,56661.654144675565
0,6,1,20.9,2.1,1041,20,42.249438,42438.10306030603,56661.654144675565
0,2,2,18.0,2.1,2000,50,38.243304,42438.10306030603,56661.654144675565
0,7,2,20.4,2.1,978,138,57.363819000000014,42438.10306030603,56661.654144675565
0,17,2,32.5,3.8,672,25076,62.223255,42438.10306030603,56661.654144675565
0,15,1,30.0,1.4,518,158,68.02907700000002,42438.10306030603,56661.654144675565
0,11,2,25.6,1.4,1218,50,72.012594,42438.10306030603,56661.654144675565
0,9,2,25.5,0.7,845,9,62.821065,42438.10306030603,56661.654144675565
0,17,1,31.2,3.2,1965,110,55.9581,42438.10306030603,56661.654144675565
0,18,1,20.4,0.9,1563,12,54.49797000000001,42438.10306030603,56661.654144675565
0,23,2,22.4,0.7,402,102,58.243722000000005,42438.10306030603,56661.654144675565
0,20,1,24.4,1.2,1677,91,53.059239000000005,42438.10306030603,56661.654144675565
2,2,2,12.5,2.0,2000,13477,46.537767,42438.10306030603,56661.654144675565
0,13,1,21.5,3.7,2000,11,48.505389,42438.10306030603,56661.654144675565
0,19,2,11.5,1.5,2000,1676,60.405507000000014,42438.10306030603,56661.654144675565
0,0,2,13.6,0.3,2000,66,38.451150000000005,42438.10306030603,56661.654144675565
0,1,1,13.2,1.3,2000,11,38.451150000000005,42438.10306030603,56661.654144675565
1,19,1,19.9,1.1,2000,326,46.159233,42438.10306030603,56661.654144675565
0,16,2,17.8,1.5,1430,41,45.788712,42438.10306030603,56661.654144675565
0,8,1,14.3,2.7,221,2826,54.55189200000001,42438.10306030603,56661.654144675565
0,6,2,7.9,0.7,1348,44,44.005095,42438.10306030603,56661.654144675565
0,6,2,-6.6,1.3,2000,141,37.961580000000005,42438.10306030603,56661.654144675565
0,19,1,-5.6,1.1,2000,58,35.65287,42438.10306030603,56661.654144675565
0,18,1,0.0,0.6,277,457,46.839327,42438.10306030603,56661.654144675565
0,9,2,-5.3,0.4,463,20,53.938143,42438.10306030603,56661.654144675565
0,0,1,5.6,0.6,196,50,62.5533,42438.10306030603,56661.654144675565
0,21,1,0.4,3.5,477,40,62.5533,42438.10306030603,56661.654144675565
0,12,1,-1.3,4.0,2000,58,46.24201800000001,42438.10306030603,56661.654144675565
2,3,1,-6.0,2.5,2000,67353,37.18005,42438.10306030603,56661.654144675565
0,22,1,0.0,1.3,968,15,37.18005,42438.10306030603,56661.654144675565
0,15,2,4.3,0.7,274,1351,51.07091400000001,42438.10306030603,56661.654144675565
0,12,2,0.0,2.3,1672,490,37.60293,42438.10306030603,56661.654144675565
0,7,1,-5.9,3.1,1686,30,43.10677199999999,42438.10306030603,56661.654144675565
0,9,1,-14.9,1.2,1999,42,38.572617,42438.10306030603,56661.654144675565
0,11,0,-8.5,4.7,1894,1945,35.272713,42438.10306030603,56661.654144675565
0,16,2,0.3,4.9,2000,110,36.528615,42438.10306030603,56661.654144675565
0,2,1,-2.9,0.0,1985,66,37.280547000000006,42438.10306030603,56661.654144675565
0,3,2,5.7,2.0,458,68,52.51895700000001,42438.10306030603,56661.654144675565
0,21,1,2.3,3.3,2000,228,42.049707,42438.10306030603,56661.654144675565
0,10,1,8.4,1.8,229,3,51.753573,42438.10306030603,56661.654144675565
0,1,3,11.4,0.7,466,70,51.296925,42438.10306030603,56661.654144675565
0,20,2,20.9,1.4,2000,463,60.451512,42438.10306030603,56661.654144675565
1,23,1,18.1,1.6,1095,7525,44.13897300000001,42438.10306030603,56661.654144675565
0,8,1,29.9,0.8,1727,360,46.463718,42438.10306030603,56661.654144675565
0,16,1,39.4,2.5,1897,88,45.682773000000005,42438.10306030603,56661.654144675565
0,20,3,30.2,2.8,2000,6,47.138265,42438.10306030603,56661.654144675565
0,4,2,21.2,0.5,1724,886,57.94431300000001,42438.10306030603,56661.654144675565
0,11,3,22.0,1.6,602,0,65.13324300000001,42438.10306030603,56661.654144675565
0,15,1,25.4,3.8,1980,187,59.20958400000001,42438.10306030603,56661.654144675565
0,18,1,12.2,3.1,2000,264,47.78967,42438.10306030603,56661.654144675565
0,13,1,18.1,1.5,1684,1,46.91973,42438.10306030603,56661.654144675565
0,22,1,12.4,2.7,545,68,65.9001,42438.10306030603,56661.654144675565
0,2,2,5.6,0.1,1556,11,48.48066,42438.10306030603,56661.654144675565
0,18,1,7.1,0.6,1995,22,46.482498,42438.10306030603,56661.654144675565
0,18,1,-6.8,2.8,2000,50,41.54413199999999,42438.10306030603,56661.654144675565
0,2,1,-10.5,1.8,2000,28357,29.386335,42438.10306030603,56661.654144675565
0,16,2,1.5,3.5,1767,0,31.453713,42438.10306030603,56661.654144675565
0,10,1,2.5,1.5,495,297,38.99805,42438.10306030603,56661.654144675565
0,14,2,5.8,2.3,1861,1661,23.940249,42438.10306030603,56661.654144675565
1,23,1,0.8,1.1,326,1417,52.82973,42438.10306030603,56661.654144675565
0,18,2,7.8,2.8,642,30,36.253593,42438.10306030603,56661.654144675565
0,23,1,6.3,0.8,1985,11,45.803379,42438.10306030603,56661.654144675565
0,6,1,6.1,3.5,270,32,45.468552,42438.10306030603,56661.654144675565
0,23,1,10.6,0.7,1214,0,32.99139,42438.10306030603,56661.654144675565
0,15,2,16.1,3.5,2000,11,50.63572200000001,42438.10306030603,56661.654144675565
0,22,1,12.7,1.0,1988,2441,47.76536700000001,42438.10306030603,56661.654144675565
0,12,1,23.5,1.9,857,30,35.981973,42438.10306030603,56661.654144675565
0,18,1,28.1,2.8,1987,985,36.84144,42438.10306030603,56661.654144675565
0,15,1,24.0,3.4,2000,102,44.52643200000001,42438.10306030603,56661.654144675565
0,10,1,21.0,2.5,1136,30,43.348968000000006,42438.10306030603,56661.654144675565
0,14,2,29.3,1.7,2000,0,44.587974,42438.10306030603,56661.654144675565
0,3,1,21.7,1.8,517,100,54.93111,42438.10306030603,56661.654144675565
0,9,2,25.2,2.5,1958,30,43.225797,42438.10306030603,56661.654144675565
0,15,2,26.7,2.4,1479,101,71.784459,42438.10306030603,56661.654144675565
0,14,1,27.3,1.3,828,462,59.550342,42438.10306030603,56661.654144675565
1,19,3,27.3,2.9,1456,9539,53.384835,42438.10306030603,56661.654144675565
0,12,2,26.3,2.5,2000,30,68.176704,42438.10306030603,56661.654144675565
0,13,1,26.9,2.1,1954,37,58.761489000000005,42438.10306030603,56661.654144675565
0,14,1,28.3,2.0,1998,52,59.38141200000001,42438.10306030603,56661.654144675565
0,19,1,25.0,2.3,2000,152,50.149992000000005,42438.10306030603,56661.654144675565
0,3,2,9.6,1.0,1697,47,50.79629999999999,42438.10306030603,56661.654144675565
0,15,1,14.7,3.9,1954,30,46.395744,42438.10306030603,56661.654144675565
0,17,2,4.9,3.0,1666,188,49.2306,42438.10306030603,56661.654144675565
0,19,1,2.2,0.8,1990,2,47.727669,42438.10306030603,56661.654144675565
0,8,2,3.6,2.3,176,30,55.54910400000001,42438.10306030603,56661.654144675565
0,14,1,3.1,5.2,1708,751,43.080228,42438.10306030603,56661.654144675565
0,8,2,3.4,3.2,237,42,50.73924,42438.10306030603,56661.654144675565
0,15,3,11.7,1.3,1906,118,48.351378,42438.10306030603,56661.654144675565
0,13,1,10.5,5.2,1896,54,31.10109,42438.10306030603,56661.654144675565
0,15,4,19.7,4.9,2000,1672,42.129678,42438.10306030603,56661.654144675565
1,0,1,5.0,3.8,2000,19360,47.751657,42438.10306030603,56661.654144675565
0,17,2,24.5,4.9,1183,50,49.947294,42438.10306030603,56661.654144675565
1,5,1,17.9,1.5,685,15865,64.841022,42438.10306030603,56661.654144675565
0,18,2,25.1,5.8,1376,48,51.047568,42438.10306030603,56661.654144675565
0,16,1,29.4,3.5,1086,40,64.183755,42438.10306030603,56661.654144675565
1,13,2,26.8,3.1,771,1604,72.11583900000001,42438.10306030603,56661.654144675565
0,23,1,26.5,0.4,1459,132,66.844998,42438.10306030603,56661.654144675565
0,18,2,22.0,4.6,2000,79,51.11916899999999,42438.10306030603,56661.654144675565
0,11,2,22.3,2.6,2000,11,51.98513700000001,42438.10306030603,56661.654144675565
0,14,3,18.8,3.0,1100,11,51.65553,42438.10306030603,56661.654144675565
0,15,1,11.4,5.1,2000,104,46.383567000000006,42438.10306030603,56661.654144675565
0,22,2,4.4,1.9,2000,29,46.383567000000006,42438.10306030603,56661.654144675565
0,9,1,10.1,2.1,1197,2703,49.982217,42438.10306030603,56661.654144675565
0,23,3,5.9,1.3,364,3215,50.626557000000005,42438.10306030603,56661.654144675565
0,10,1,-7.7,2.3,1660,166,44.98199700000001,42438.10306030603,56661.654144675565
0,10,2,-0.6,1.4,2000,208,52.80802200000001,42438.10306030603,56661.654144675565
0,12,1,3.4,2.4,2000,6300,46.628763,42438.10306030603,56661.654144675565
0,19,3,6.4,4.5,1881,260,46.628763,42438.10306030603,56661.654144675565
0,11,2,8.9,1.7,513,27,47.477727,42438.10306030603,56661.654144675565
0,17,1,16.2,4.6,2000,36,50.29503300000001,42438.10306030603,56661.654144675565
1,18,2,10.5,3.3,2000,986,53.244042,42438.10306030603,56661.654144675565
0,17,1,17.4,5.0,2000,27,37.325784000000006,42438.10306030603,56661.654144675565
0,3,1,17.9,0.7,2000,5297,37.088049,42438.10306030603,56661.654144675565
0,15,1,14.8,1.6,230,1330,60.811674,42438.10306030603,56661.654144675565
0,17,1,21.1,2.4,332,118,52.096617,42438.10306030603,56661.654144675565
0,20,1,16.1,3.7,306,2705,63.282045,42438.10306030603,56661.654144675565
0,13,1,25.0,2.6,2000,168,59.935425,42438.10306030603,56661.654144675565
0,1,3,17.5,2.6,189,11066,65.55848999999999,42438.10306030603,56661.654144675565
0,19,1,25.6,2.3,1231,39,58.132572,42438.10306030603,56661.654144675565
0,15,2,27.4,2.4,2000,14464,58.29039900000001,42438.10306030603,56661.654144675565
0,9,2,24.9,2.4,874,946,66.99017400000001,42438.10306030603,56661.654144675565
0,0,2,28.1,1.1,2000,1,63.16363200000001,42438.10306030603,56661.654144675565
0,18,2,30.4,2.4,2000,460,61.490694000000005,42438.10306030603,56661.654144675565
0,10,1,30.9,2.4,2000,116,57.869043000000005,42438.10306030603,56661.654144675565
0,17,1,35.7,1.1,2000,464,55.26676500000001,42438.10306030603,56661.654144675565
0,20,2,32.6,0.6,2000,11,55.26676500000001,42438.10306030603,56661.654144675565
3,2,3,25.0,2.6,2000,107796,56.678547,42438.10306030603,56661.654144675565
0,19,2,29.7,2.4,2000,1913,55.766670000000005,42438.10306030603,56661.654144675565
0,9,1,24.5,1.4,2000,30,73.165293,42438.10306030603,56661.654144675565
0,15,1,27.2,2.9,2000,138,73.165293,42438.10306030603,56661.654144675565
0,10,1,22.6,0.8,1128,56,69.675258,42438.10306030603,56661.654144675565
0,15,1,26.9,4.5,2000,30,52.383663,42438.10306030603,56661.654144675565
0,23,1,22.0,2.0,2000,201,51.05028299999999,42438.10306030603,56661.654144675565
0,19,1,19.1,2.1,1407,239,73.10889,42438.10306030603,56661.654144675565
0,12,1,14.7,3.1,2000,23,52.36303199999999,42438.10306030603,56661.654144675565
0,21,1,10.8,1.8,2000,2,50.81843700000001,42438.10306030603,56661.654144675565
0,16,1,4.8,2.4,2000,867,48.970164,42438.10306030603,56661.654144675565
0,15,1,13.0,1.9,1581,348,49.622649,42438.10306030603,56661.654144675565
0,2,2,-4.1,3.0,2000,8596,51.857259000000006,42438.10306030603,56661.654144675565
0,18,4,6.4,2.1,221,100,56.26225,14193.46291304013,16153.33122680309
0,11,2,-0.5,3.5,1783,267,46.215765000000005,14193.46291304013,16153.33122680309
0,11,4,0.8,1.8,497,50,42.01416900000001,14193.46291304013,16153.33122680309
0,5,3,-7.6,1.8,1188,2660,45.912699,14193.46291304013,16153.33122680309
0,8,2,-2.9,1.2,350,95,50.136294,14193.46291304013,16153.33122680309
0,4,2,1.7,0.9,426,188,55.426545,14193.46291304013,16153.33122680309
0,12,3,-3.9,6.3,1828,90,41.966559,14193.46291304013,16153.33122680309
0,22,1,5.0,2.4,853,38,47.848245000000006,14193.46291304013,16153.33122680309
0,8,2,0.7,1.1,1992,1862,33.934965000000005,14193.46291304013,16153.33122680309
0,4,2,4.0,0.3,1521,200,48.112647,14193.46291304013,16153.33122680309
0,22,1,8.1,2.7,946,3809,48.112647,14193.46291304013,16153.33122680309
0,17,2,18.0,2.8,884,3556,44.59074,14193.46291304013,16153.33122680309
1,10,0,14.5,2.2,772,3097,55.948938000000005,14193.46291304013,16153.33122680309
0,15,1,13.0,3.7,1888,27,37.559694,14193.46291304013,16153.33122680309
0,10,3,16.8,1.3,682,38,42.810924,14193.46291304013,16153.33122680309
1,13,1,21.9,2.3,925,3826,42.810924,14193.46291304013,16153.33122680309
0,3,2,13.4,0.0,746,38,43.98215400000001,14193.46291304013,16153.33122680309
0,22,3,11.1,2.9,2000,100,44.569737,14193.46291304013,16153.33122680309
0,17,1,19.8,5.3,2000,141,38.245653,14193.46291304013,16153.33122680309
0,14,1,26.7,3.4,1682,44,35.812857,14193.46291304013,16153.33122680309
0,21,2,20.2,2.8,2000,447,40.05059700000001,14193.46291304013,16153.33122680309
0,0,1,20.0,2.1,729,64,41.199135,14193.46291304013,16153.33122680309
0,23,0,19.9,1.6,2000,486,34.674693,14193.46291304013,16153.33122680309
0,10,2,25.3,1.7,1985,165,31.786614000000004,14193.46291304013,16153.33122680309
0,15,2,22.9,2.8,2000,9346,37.638822,14193.46291304013,16153.33122680309
0,9,3,20.2,2.0,126,6628,57.363819000000014,14193.46291304013,16153.33122680309
0,0,1,26.2,1.9,940,61,62.223255,14193.46291304013,16153.33122680309
1,11,2,28.8,2.0,2000,1273,62.72343300000001,14193.46291304013,16153.33122680309
0,18,3,31.4,0.9,2000,121,58.196073,14193.46291304013,16153.33122680309
0,12,2,28.3,1.2,2000,21335,48.510072,14193.46291304013,16153.33122680309
0,19,2,20.1,1.8,885,28,54.49797000000001,14193.46291304013,16153.33122680309
0,8,1,21.3,1.3,560,55,59.914335,14193.46291304013,16153.33122680309
0,10,2,23.5,1.1,1967,200,45.590724,14193.46291304013,16153.33122680309
0,9,2,20.7,2.4,489,110,54.464037000000005,14193.46291304013,16153.33122680309
0,17,2,22.6,5.2,2000,1539,48.171345,14193.46291304013,16153.33122680309
0,20,2,17.9,2.3,2000,50,41.90484,14193.46291304013,16153.33122680309
0,8,2,17.8,1.7,2000,140,51.51894299999999,14193.46291304013,16153.33122680309
0,7,2,14.0,0.8,2000,1206,39.85863,14193.46291304013,16153.33122680309
0,1,3,13.1,1.4,1375,57,45.281829,14193.46291304013,16153.33122680309
0,7,3,12.2,1.3,906,97,45.581397,14193.46291304013,16153.33122680309
0,20,2,7.9,2.8,895,214,51.174789,14193.46291304013,16153.33122680309
0,13,2,17.0,3.7,1669,192,47.217987,14193.46291304013,16153.33122680309
0,13,2,5.8,2.3,1962,1650,34.12017300000001,14193.46291304013,16153.33122680309
0,12,2,0.6,2.9,2000,4471,31.093419000000004,14193.46291304013,16153.33122680309
0,10,2,0.5,1.7,1916,62,36.424269,14193.46291304013,16153.33122680309
0,14,2,7.1,2.4,1933,50,40.649232,14193.46291304013,16153.33122680309
0,14,2,-3.4,4.3,1966,255,37.622157,14193.46291304013,16153.33122680309
0,5,1,5.0,1.9,808,343,49.75385399999999,14193.46291304013,16153.33122680309
0,11,4,4.7,2.3,533,74,49.75385399999999,14193.46291304013,16153.33122680309
0,22,2,-0.3,0.7,2000,36,40.146963,14193.46291304013,16153.33122680309
0,13,2,-6.9,4.6,1963,31,29.497188,14193.46291304013,16153.33122680309
0,12,2,-3.2,2.7,1900,4947,37.604307000000006,14193.46291304013,16153.33122680309
0,11,2,-8.5,4.7,1894,93,35.272713,14193.46291304013,16153.33122680309
0,20,2,-2.1,2.0,2000,94,29.390535,14193.46291304013,16153.33122680309
0,12,2,10.7,1.7,1657,111,38.726934,14193.46291304013,16153.33122680309
0,22,2,2.3,1.0,2000,0,52.51895700000001,14193.46291304013,16153.33122680309
0,3,1,4.4,1.6,393,253,50.22312,14193.46291304013,16153.33122680309
0,22,2,16.2,2.0,1780,23,47.095944,14193.46291304013,16153.33122680309
0,4,2,6.3,1.0,240,10934,49.604973,14193.46291304013,16153.33122680309
0,5,3,10.4,1.8,911,5756,51.296925,14193.46291304013,16153.33122680309
0,18,1,16.0,2.1,2000,30,55.706907,14193.46291304013,16153.33122680309
0,1,1,10.1,1.6,2000,451,53.75298000000001,14193.46291304013,16153.33122680309
0,5,1,9.4,1.3,2000,91,53.75298000000001,14193.46291304013,16153.33122680309
0,11,1,16.4,1.6,1209,0,62.859372,14193.46291304013,16153.33122680309
0,17,2,19.4,2.6,1099,40,62.859372,14193.46291304013,16153.33122680309
0,2,2,19.6,1.9,1200,55,44.766399,14193.46291304013,16153.33122680309
0,0,2,19.7,1.5,390,23,52.901085,14193.46291304013,16153.33122680309
0,5,3,20.3,1.0,251,39,47.185233,14193.46291304013,16153.33122680309
0,16,2,30.0,2.0,1698,50,66.89298900000001,14193.46291304013,16153.33122680309
0,20,3,29.2,1.7,1988,20,63.555444,14193.46291304013,16153.33122680309
0,20,2,28.9,1.7,1567,94,56.23388399999999,14193.46291304013,16153.33122680309
0,17,2,37.6,2.1,1837,400,46.60163400000001,14193.46291304013,16153.33122680309
0,2,2,28.0,1.2,2000,39,49.694334000000005,14193.46291304013,16153.33122680309
0,16,0,36.7,3.5,1666,48,45.035277,14193.46291304013,16153.33122680309
0,20,1,31.0,2.9,1857,20978,55.032438,14193.46291304013,16153.33122680309
0,6,2,27.8,0.1,2000,55,51.035547,14193.46291304013,16153.33122680309
0,17,1,29.9,2.9,2000,61,39.556899,14193.46291304013,16153.33122680309
0,20,2,23.3,3.3,183,136,70.333389,14193.46291304013,16153.33122680309
0,5,2,23.9,1.5,2000,23263,58.802487000000006,14193.46291304013,16153.33122680309
0,5,2,23.9,1.5,2000,24,58.802487000000006,14193.46291304013,16153.33122680309
1,18,2,26.8,2.6,2000,6787,57.902682000000006,14193.46291304013,16153.33122680309
0,12,3,20.8,3.1,1665,44,44.293977,14193.46291304013,16153.33122680309
0,14,2,20.1,2.3,1896,187,44.112849,14193.46291304013,16153.33122680309
0,20,2,5.4,2.7,1913,1544,46.482498,14193.46291304013,16153.33122680309
0,23,3,0.5,2.1,2000,1043,55.861953000000014,14193.46291304013,16153.33122680309
0,19,2,-6.8,2.8,2000,1243,35.804097000000006,14193.46291304013,16153.33122680309
0,6,0,-7.8,0.7,2000,101,28.568805,14193.46291304013,16153.33122680309
0,20,2,-1.7,3.2,1887,334,31.453713,14193.46291304013,16153.33122680309
0,21,1,-4.3,0.3,1735,314,38.085519,14193.46291304013,16153.33122680309
0,7,3,-7.7,1.3,1473,1895,33.804390000000005,14193.46291304013,16153.33122680309
0,13,1,-1.5,2.7,1213,5146,33.804390000000005,14193.46291304013,16153.33122680309
0,12,2,-1.7,3.3,1705,47,33.323235,14193.46291304013,16153.33122680309
0,18,3,3.9,1.1,781,7267,40.434405,14193.46291304013,16153.33122680309
0,23,2,-7.7,3.3,2000,112,41.481447,14193.46291304013,16153.33122680309
0,10,1,-4.0,3.0,1870,817,27.971715000000007,14193.46291304013,16153.33122680309
0,23,2,-1.9,2.3,1017,22,37.019997,14193.46291304013,16153.33122680309
0,1,2,4.6,0.4,1453,122,32.22777,14193.46291304013,16153.33122680309
0,11,2,8.6,1.5,639,341,47.07612,14193.46291304013,16153.33122680309
0,19,2,8.1,2.9,1995,90,49.435125000000006,14193.46291304013,16153.33122680309
0,9,3,5.6,1.1,1655,137,43.042032,14193.46291304013,16153.33122680309
0,2,1,7.6,0.4,764,130,40.515033,14193.46291304013,16153.33122680309
0,11,2,14.7,2.7,1279,1514,40.515033,14193.46291304013,16153.33122680309
0,15,1,21.1,3.0,1937,298,28.44627,14193.46291304013,16153.33122680309
0,17,2,24.0,4.5,1702,0,31.191417,14193.46291304013,16153.33122680309
0,22,2,13.6,2.1,2000,96,27.498405,14193.46291304013,16153.33122680309
0,13,2,20.9,3.9,1920,272,27.831885,14193.46291304013,16153.33122680309
0,21,2,14.6,2.8,1975,148,27.831885,14193.46291304013,16153.33122680309
0,22,3,18.9,1.4,1996,337,35.520972,14193.46291304013,16153.33122680309
0,9,2,18.3,0.6,1407,115,35.22654,14193.46291304013,16153.33122680309
0,22,2,18.9,0.6,1764,427,35.22654,14193.46291304013,16153.33122680309
0,9,2,22.5,1.0,428,20,36.84144,14193.46291304013,16153.33122680309
0,19,2,20.1,3.3,2000,50,42.625137,14193.46291304013,16153.33122680309
0,0,2,18.7,0.9,2000,284,39.16578,14193.46291304013,16153.33122680309
0,11,2,19.2,2.2,1104,55,57.40124700000001,14193.46291304013,16153.33122680309
0,3,2,17.2,1.0,1969,12618,49.138515000000005,14193.46291304013,16153.33122680309
0,12,2,25.8,3.3,1439,651,49.138515000000005,14193.46291304013,16153.33122680309
1,18,3,24.9,3.4,1971,361,59.144052,14193.46291304013,16153.33122680309
0,19,1,24.4,1.3,1611,1231,60.477513,14193.46291304013,16153.33122680309
